STATE,DISTRICT,Year,Murder,Infanticide,Rape,Foeticide,Kidnapping and Abduction,Abetment of suicide,Exposure and abandonment,Procuration of minor girls,Selling of girls for prostitution,Prohibition of child marriage act,Other Crimes,Total,Literacy Rate- Total,Literacy Rate - Rural,Literacy Rate - Urban
KERALA,CBCID,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
KERALA,ERNAKULAM,2001,5,NA,7,0,1,0,0,0,0,0,0,13,,,
KERALA,IDUKKI,2001,9,NA,4,0,2,0,0,0,0,0,1,16,,,
KERALA,KANNUR,2001,5,NA,3,0,2,0,0,0,0,0,4,14,,,
KERALA,KASARGOD,2001,1,NA,2,0,0,0,0,0,0,0,0,3,,,
KERALA,KOLLAM,2001,12,NA,4,0,4,0,0,0,0,0,23,43,,,
KERALA,KOTTAYAM,2001,3,NA,3,0,5,0,2,0,0,0,0,13,,,
KERALA,KOZHIKODE,2001,7,NA,3,0,0,0,0,0,0,0,8,18,,,
KERALA,MALAPPURAM,2001,2,NA,1,0,3,0,0,0,0,2,5,13,,,
KERALA,PALAKKAD,2001,17,NA,11,0,1,0,5,0,0,0,9,43,,,
KERALA,PATHANAMTHITTA,2001,1,NA,3,0,1,0,2,2,0,0,2,11,,,
KERALA,RAILWAYS,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
KERALA,THRISSUR,2001,3,NA,7,0,0,0,0,0,0,0,2,12,,,
KERALA,TRIVANDRUM,2001,5,NA,15,0,8,0,0,2,0,1,5,36,,,
KERALA,WAYANADU,2001,4,NA,1,0,1,0,0,0,0,0,4,10,,,
KERALA,TOTAL,2001,76,NA,64,0,28,0,9,4,0,3,63,247,90.9,90,93.2
MADHYA PRADESH,BALAGHAT,2001,0,NA,11,0,0,0,0,0,0,0,10,21,,,
MADHYA PRADESH,BARWANI,2001,0,NA,0,0,0,0,0,0,0,0,15,15,,,
MADHYA PRADESH,BETUL,2001,0,NA,21,0,0,0,0,0,0,0,7,28,,,
MADHYA PRADESH,BHIND,2001,6,NA,6,0,16,0,1,0,0,1,76,106,,,
MADHYA PRADESH,BHOPAL,2001,5,NA,25,2,6,2,5,1,0,0,56,102,,,
MADHYA PRADESH,BHOPAL RLY.,2001,0,NA,0,0,3,0,0,0,0,0,3,6,,,
MADHYA PRADESH,CHHATARPUR,2001,1,NA,14,0,11,0,2,0,0,0,26,54,,,
MADHYA PRADESH,CHHINDWARA,2001,0,NA,0,0,0,0,1,0,0,0,3,4,,,
MADHYA PRADESH,DAMOH,2001,0,NA,13,0,0,0,0,0,0,0,15,28,,,
MADHYA PRADESH,DATIYA,2001,2,NA,2,0,0,0,0,0,0,0,6,10,,,
MADHYA PRADESH,DEWAS,2001,0,NA,0,0,0,0,0,0,0,1,20,21,,,
MADHYA PRADESH,DHAR,2001,7,NA,5,0,2,0,2,0,0,0,2,18,,,
MADHYA PRADESH,DINDORI,2001,0,NA,6,0,0,0,0,0,0,0,1,7,,,
MADHYA PRADESH,GUNA,2001,2,NA,13,0,0,0,0,0,0,0,1,16,,,
MADHYA PRADESH,GWALIOR,2001,5,NA,20,2,8,0,0,1,0,0,16,52,,,
MADHYA PRADESH,HARDA,2001,0,NA,0,0,0,0,0,0,0,0,3,3,,,
MADHYA PRADESH,HOSHANGABAD,2001,0,NA,5,0,4,0,0,0,0,0,9,18,,,
MADHYA PRADESH,INDORE,2001,9,NA,21,1,6,2,9,1,0,0,66,115,,,
MADHYA PRADESH,INDORE RLY.,2001,0,NA,0,0,0,0,0,0,0,0,1,1,,,
MADHYA PRADESH,JABALPUR,2001,8,NA,27,1,6,2,7,1,0,0,17,69,,,
MADHYA PRADESH,JABALPUR RLY.,2001,0,NA,0,0,0,0,0,0,0,0,2,2,,,
MADHYA PRADESH,JHABUA,2001,0,NA,11,0,0,0,0,0,0,0,17,28,,,
MADHYA PRADESH,KATNI,2001,3,NA,8,0,1,0,2,0,0,0,1,15,,,
MADHYA PRADESH,KHANDWA,2001,12,NA,25,0,10,2,3,0,0,0,25,77,,,
MADHYA PRADESH,KHARGON,2001,2,NA,0,0,5,0,3,0,0,0,11,21,,,
MADHYA PRADESH,MANDLA,2001,2,NA,29,0,8,0,1,0,0,0,5,45,,,
MADHYA PRADESH,MANDSAUR,2001,0,NA,11,0,0,0,0,0,0,0,12,23,,,
MADHYA PRADESH,MORENA,2001,3,NA,0,0,0,0,0,0,0,1,7,11,,,
MADHYA PRADESH,NARSINGHPUR,2001,3,NA,3,0,0,0,2,0,0,0,9,17,,,
MADHYA PRADESH,NEEMUCH,2001,0,NA,7,0,0,0,0,0,0,0,8,15,,,
MADHYA PRADESH,PANNA,2001,3,NA,3,0,0,0,0,0,0,0,5,11,,,
MADHYA PRADESH,RAISEN,2001,0,NA,0,0,0,0,0,0,0,0,19,19,,,
MADHYA PRADESH,RAJGARH,2001,1,NA,0,0,0,0,0,0,0,0,4,5,,,
MADHYA PRADESH,RATLAM,2001,2,NA,17,0,0,0,3,0,0,0,10,32,,,
MADHYA PRADESH,REWA,2001,4,NA,3,0,5,0,6,0,0,0,17,35,,,
MADHYA PRADESH,SAGAR,2001,5,NA,30,0,9,0,8,0,0,0,23,75,,,
MADHYA PRADESH,SATNA,2001,0,NA,0,0,0,0,0,0,0,0,9,9,,,
MADHYA PRADESH,SEONI,2001,5,NA,0,1,0,0,0,0,0,0,18,24,,,
MADHYA PRADESH,SHAHDOL,2001,4,NA,0,0,0,0,0,0,0,0,10,14,,,
MADHYA PRADESH,SHAJAPUR,2001,0,NA,0,0,0,0,3,0,0,0,25,28,,,
MADHYA PRADESH,SHEOPUR,2001,0,NA,0,0,0,0,0,0,0,1,13,14,,,
MADHYA PRADESH,SHIVPURI,2001,4,NA,10,0,0,0,5,0,0,0,13,32,,,
MADHYA PRADESH,SIDHI,2001,0,NA,0,0,0,0,0,0,0,0,9,9,,,
MADHYA PRADESH,SIHORE,2001,2,NA,0,0,0,0,0,0,0,0,11,13,,,
MADHYA PRADESH,TIKAMGARH,2001,0,NA,0,0,0,0,1,0,0,0,8,9,,,
MADHYA PRADESH,UJJAIN,2001,3,NA,21,0,0,0,3,0,0,0,65,92,,,
MADHYA PRADESH,UMARIYA,2001,0,NA,0,0,0,0,0,0,0,0,7,7,,,
MADHYA PRADESH,VIDISHA,2001,0,NA,23,0,0,0,2,0,0,0,24,49,,,
MADHYA PRADESH,TOTAL,2001,103,NA,390,7,100,8,69,4,0,4,740,1425,63.7,57.8,79.4
MAHARASHTRA,AHMEDNAGAR,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
MAHARASHTRA,AKOLA,2001,4,NA,1,0,7,0,0,0,0,1,11,24,,,
MAHARASHTRA,AMRAVATI COMMR.,2001,3,NA,2,2,3,0,6,0,0,1,12,29,,,
MAHARASHTRA,AMRAVATI RURAL,2001,2,NA,15,0,9,0,8,0,0,0,2,36,,,
MAHARASHTRA,AURANGABAD COMMR.,2001,4,NA,0,0,0,0,18,0,0,0,0,22,,,
MAHARASHTRA,AURANGABAD RURAL,2001,4,NA,1,0,0,0,0,0,0,2,33,40,,,
MAHARASHTRA,BEED,2001,30,NA,6,0,3,0,0,0,0,0,0,39,,,
MAHARASHTRA,BHANDARA,2001,4,NA,28,0,2,1,1,0,0,0,18,54,,,
MAHARASHTRA,BULDHANA,2001,6,NA,6,0,6,0,0,0,0,0,35,53,,,
MAHARASHTRA,CHANDRAPUR,2001,4,NA,19,0,0,0,0,0,0,0,0,23,,,
MAHARASHTRA,DHULE,2001,0,NA,0,0,2,0,15,3,0,0,0,20,,,
MAHARASHTRA,GADCHIROLI,2001,2,NA,20,0,0,0,1,4,0,1,21,49,,,
MAHARASHTRA,GONDIA,2001,3,NA,0,0,0,0,0,0,0,0,5,8,,,
MAHARASHTRA,HINGOLI,2001,6,NA,3,1,4,0,4,0,0,0,0,18,,,
MAHARASHTRA,JALGAON,2001,12,NA,13,0,13,0,24,0,0,0,0,62,,,
MAHARASHTRA,JALNA,2001,3,NA,5,0,4,0,3,0,0,0,3,18,,,
MAHARASHTRA,KOLHAPUR,2001,5,NA,6,0,2,0,5,0,0,3,7,28,,,
MAHARASHTRA,LATUR,2001,0,NA,1,0,2,0,17,0,0,0,0,20,,,
MAHARASHTRA,MUMBAI,2001,7,NA,43,2,26,2,0,0,0,0,79,159,,,
MAHARASHTRA,MUMBAI RLY.,2001,0,NA,0,0,1,0,14,0,0,0,0,15,,,
MAHARASHTRA,NAGPUR COMMR.,2001,2,NA,11,0,33,1,9,0,1,0,36,93,,,
MAHARASHTRA,NAGPUR RLY.,2001,4,NA,2,0,0,0,11,0,0,0,7,24,,,
MAHARASHTRA,NAGPUR RURAL,2001,0,NA,0,0,0,0,2,0,0,3,0,5,,,
MAHARASHTRA,NANDED,2001,8,NA,8,0,17,0,0,0,0,1,26,60,,,
MAHARASHTRA,NANDURBAR,2001,3,NA,1,0,0,0,1,0,0,0,0,5,,,
MAHARASHTRA,NASIK COMMR.,2001,4,NA,4,0,8,0,5,0,0,1,0,22,,,
MAHARASHTRA,NASIK RURAL,2001,6,NA,11,0,2,0,14,0,0,0,1,34,,,
MAHARASHTRA,NAVI MUMBAI,2001,3,NA,15,1,0,0,4,9,0,0,36,68,,,
MAHARASHTRA,OSMANABAD,2001,9,NA,12,0,4,0,7,0,0,0,32,64,,,
MAHARASHTRA,PARBHANI,2001,0,NA,0,0,0,0,0,0,0,7,0,7,,,
MAHARASHTRA,PUNE COMMR.,2001,7,NA,37,0,22,0,0,0,0,0,21,88,,,
MAHARASHTRA,PUNE RLY.,2001,0,NA,0,0,0,0,2,0,0,0,2,4,,,
MAHARASHTRA,PUNE RURAL,2001,13,NA,25,0,4,0,22,1,0,0,6,71,,,
MAHARASHTRA,RAIGAD,2001,0,NA,1,0,0,0,2,2,0,0,2,7,,,
MAHARASHTRA,RATNAGIRI,2001,2,NA,7,0,1,0,6,0,0,0,4,20,,,
MAHARASHTRA,SANGLI,2001,9,NA,24,0,5,0,13,0,0,19,0,70,,,
MAHARASHTRA,SATARA,2001,6,NA,13,0,1,0,13,0,0,1,22,56,,,
MAHARASHTRA,SINDHUDURG,2001,0,NA,2,0,1,0,2,0,0,0,0,5,,,
MAHARASHTRA,SOLAPUR COMMR.,2001,3,NA,9,1,12,0,9,0,0,1,0,35,,,
MAHARASHTRA,SOLAPUR RURAL,2001,9,NA,3,0,11,0,18,1,0,1,0,43,,,
MAHARASHTRA,THANE COMMR.,2001,4,NA,5,0,4,0,6,1,0,0,10,30,,,
MAHARASHTRA,THANE RURAL,2001,6,NA,0,10,1,0,0,0,0,0,17,34,,,
MAHARASHTRA,WARDHA,2001,5,NA,6,0,0,0,9,0,0,0,14,34,,,
MAHARASHTRA,WASHIM,2001,1,NA,2,0,0,0,0,0,0,0,11,14,,,
MAHARASHTRA,YAVATMAL,2001,0,NA,0,0,0,0,10,0,0,1,0,11,,,
MAHARASHTRA,TOTAL,2001,203,NA,367,17,210,4,281,21,1,43,473,1621,76.9,70.4,85.5
MANIPUR,BISHNUPUR,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
MANIPUR,CHANDEL,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
MANIPUR,CHURACHANDPUR,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
MANIPUR,IMPHAL(EAST),2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
MANIPUR,IMPHAL(WEST),2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
MANIPUR,SENAPATI,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
MANIPUR,TAMENGLONG,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
MANIPUR,THOUBAL,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
MANIPUR,UKHRUL,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
MANIPUR,TOTAL,2001,0,NA,0,0,0,0,0,0,0,0,0,0,70.5,67.3,79.3
MEGHALAYA,GARO HILLS EAST,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
MEGHALAYA,GARO HILLS SOUTH,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
MEGHALAYA,GARO HILLS WEST,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
MEGHALAYA,JAINTIA HILLS,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
MEGHALAYA,KHASI HILLS EAST,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
MEGHALAYA,KHASI HILLS WEST,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
MEGHALAYA,RI-BHOI,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
MEGHALAYA,TOTAL,2001,0,NA,0,0,0,0,0,0,0,0,0,0,62.6,56.3,86.3
MIZORAM,AIZAWL,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
MIZORAM,CHAMPHAI,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
MIZORAM,KOLASIB,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
MIZORAM,LAWNGTLAI,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
MIZORAM,LUNGLEI,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
MIZORAM,MAMIT,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
MIZORAM,SAIHA,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
MIZORAM,SERCHHIP,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
MIZORAM,TOTAL,2001,0,NA,0,0,0,0,0,0,0,0,0,0,88.8,81.3,96.1
NAGALAND,DIMAPUR,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
NAGALAND,KIPHIRE,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
NAGALAND,KOHIMA,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
NAGALAND,MOKOKCHUNG,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
NAGALAND,MON,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
NAGALAND,PEREN,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
NAGALAND,PHEK,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
NAGALAND,TUENSANG,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
NAGALAND,WOKHA,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
NAGALAND,ZUNHEBOTO,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
NAGALAND,TOTAL,2001,0,NA,0,0,0,0,0,0,0,0,0,0,66.6,62.8,84.7
ODISHA,ANGUL,2001,0,NA,0,0,2,4,1,0,0,0,0,7,,,
ODISHA,BALASORE,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
ODISHA,BARAGARH,2001,0,NA,4,0,0,0,0,0,0,0,0,4,,,
ODISHA,BERHAMPUR,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
ODISHA,BHADRAK,2001,0,NA,1,0,0,0,0,0,0,0,0,1,,,
ODISHA,BOLANGIR,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
ODISHA,BOUDH,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
ODISHA,CUTTACK,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
ODISHA,DEOGARH,2001,0,NA,1,0,0,0,0,0,0,0,0,1,,,
ODISHA,DHENKANAL,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
ODISHA,GAJAPATI,2001,0,NA,0,0,3,0,0,0,0,0,0,3,,,
ODISHA,GANJAM,2001,0,NA,0,0,10,0,0,0,0,0,0,10,,,
ODISHA,JAGATSINGHPUR,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
ODISHA,JAJPUR,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
ODISHA,JHARSUGUDA,2001,0,NA,0,0,0,0,0,0,0,0,2,2,,,
ODISHA,KALAHANDI,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
ODISHA,KANDHAMAL,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
ODISHA,KENDRAPARA,2001,0,NA,0,0,0,0,0,0,0,0,9,9,,,
ODISHA,KEONJHAR,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
ODISHA,KHURDA,2001,0,NA,3,0,2,0,0,0,0,0,0,5,,,
ODISHA,KORAPUT,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
ODISHA,MALKANGIR,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
ODISHA,MAYURBHANJ,2001,0,NA,0,0,0,0,0,0,0,0,6,6,,,
ODISHA,NAYAGARH,2001,0,NA,5,0,0,0,0,0,0,0,0,5,,,
ODISHA,NOWRANGPUR,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
ODISHA,NUAPADA,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
ODISHA,PURI,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
ODISHA,RAYAGADA,2001,0,NA,1,0,0,0,0,0,0,0,5,6,,,
ODISHA,ROURKELA,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
ODISHA,SAMBALPUR,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
ODISHA,SONEPUR,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
ODISHA,SRP(CUTTACK),2001,0,NA,1,0,4,0,0,0,0,0,0,5,,,
ODISHA,SRP(ROURKELA),2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
ODISHA,SUNDARGARH,2001,2,NA,1,0,1,0,0,0,0,0,0,4,,,
ODISHA,TOTAL,2001,2,NA,17,0,22,4,1,0,0,0,22,68,63.1,59.8,80.8
PUNJAB,AMRITSAR,2001,1,NA,3,5,3,0,0,0,0,0,2,14,,,
PUNJAB,BARNALA,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
PUNJAB,BATALA,2001,1,NA,5,0,1,0,0,0,0,0,0,7,,,
PUNJAB,BHATINDA,2001,0,NA,5,0,1,0,0,3,0,0,0,9,,,
PUNJAB,FARIDKOT,2001,0,NA,0,2,0,0,0,0,0,0,0,2,,,
PUNJAB,FATEHGARH SAHIB,2001,0,NA,0,0,0,0,1,0,0,0,0,1,,,
PUNJAB,FEROZEPUR,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
PUNJAB,G.R.P,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
PUNJAB,GURDASPUR,2001,0,NA,0,0,5,0,0,0,0,0,2,7,,,
PUNJAB,HOSHIARPUR,2001,0,NA,1,0,0,0,0,0,0,0,0,1,,,
PUNJAB,JAGRAON,2001,1,NA,10,0,1,0,0,2,0,0,1,15,,,
PUNJAB,JALANDHAR,2001,3,NA,2,0,7,0,0,0,0,0,2,14,,,
PUNJAB,KAPURTHALA,2001,2,NA,2,0,3,0,1,1,0,0,0,9,,,
PUNJAB,KHANNA,2001,0,NA,0,0,1,0,0,0,0,0,0,1,,,
PUNJAB,LUDHIANA,2001,6,NA,5,0,7,0,0,0,0,0,2,20,,,
PUNJAB,MAJITHA,2001,2,NA,0,0,0,0,0,0,0,0,1,3,,,
PUNJAB,MANSA,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
PUNJAB,MOGA,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
PUNJAB,MUKTSAR,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
PUNJAB,NAWAN SHAHR,2001,1,NA,2,0,1,0,0,1,0,0,0,5,,,
PUNJAB,PATIALA,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
PUNJAB,ROPAR,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
PUNJAB,SANGRUR,2001,2,NA,1,0,2,0,1,0,0,0,3,9,,,
PUNJAB,TARN TARAN,2001,1,NA,2,0,3,0,0,0,0,0,0,6,,,
PUNJAB,TOTAL,2001,20,NA,38,7,35,0,3,7,0,0,13,123,69.7,64.7,79.1
RAJASTHAN,AJMER,2001,0,NA,1,0,0,0,0,0,0,0,0,1,,,
RAJASTHAN,ALWAR,2001,1,NA,0,0,0,0,7,0,0,0,0,8,,,
RAJASTHAN,BANSWARA,2001,3,NA,13,0,30,0,10,0,0,0,4,60,,,
RAJASTHAN,BARAN,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
RAJASTHAN,BARMER,2001,1,NA,3,0,6,0,2,0,0,0,2,14,,,
RAJASTHAN,BHARATPUR,2001,0,NA,0,1,0,0,0,0,0,0,0,1,,,
RAJASTHAN,BHILWARA,2001,0,NA,0,0,0,0,0,0,0,2,0,2,,,
RAJASTHAN,BIKANER,2001,1,NA,0,0,0,0,3,0,0,0,0,4,,,
RAJASTHAN,BUNDI,2001,0,NA,0,0,0,0,1,0,0,1,2,4,,,
RAJASTHAN,CHITTORGARH,2001,4,NA,0,0,0,0,5,0,0,0,0,9,,,
RAJASTHAN,CHURU,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
RAJASTHAN,DAUSA,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
RAJASTHAN,DHOLPUR,2001,1,NA,3,0,4,0,0,0,0,0,0,8,,,
RAJASTHAN,DUNGARPUR,2001,0,NA,4,2,3,0,5,0,0,0,0,14,,,
RAJASTHAN,G.R.P.,2001,0,NA,0,0,0,0,5,0,0,0,0,5,,,
RAJASTHAN,GANGANAGAR,2001,0,NA,1,1,0,1,1,0,0,0,0,4,,,
RAJASTHAN,HANUMANGARH,2001,0,NA,6,0,5,0,0,0,0,1,0,12,,,
RAJASTHAN,JAIPUR,2001,2,NA,4,0,9,0,9,0,0,0,0,24,,,
RAJASTHAN,JAISALMER,2001,2,NA,0,0,0,0,0,0,0,0,0,2,,,
RAJASTHAN,JALORE,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
RAJASTHAN,JHALAWAR,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
RAJASTHAN,JHUNJHUNU,2001,1,NA,0,2,0,0,2,0,0,0,0,5,,,
RAJASTHAN,JODHPUR,2001,0,NA,0,0,0,0,0,0,0,1,0,1,,,
RAJASTHAN,KARAULI,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
RAJASTHAN,KOTA,2001,2,NA,0,0,5,0,0,0,0,0,0,7,,,
RAJASTHAN,NAGAUR,2001,0,NA,0,1,0,0,0,0,0,0,0,1,,,
RAJASTHAN,PALI,2001,1,NA,0,0,0,0,0,0,0,2,21,24,,,
RAJASTHAN,RAJSAMAND,2001,0,NA,0,0,0,0,0,0,0,1,0,1,,,
RAJASTHAN,SAWAI MADHOPUR,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
RAJASTHAN,SIKAR,2001,0,NA,0,0,0,0,0,0,0,1,0,1,,,
RAJASTHAN,SIROHI,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
RAJASTHAN,TONK,2001,0,NA,0,1,0,0,4,0,0,0,0,5,,,
RAJASTHAN,UDAIPUR,2001,0,NA,0,0,0,0,0,0,0,1,0,1,,,
RAJASTHAN,TOTAL,2001,19,NA,35,8,62,1,54,0,0,10,29,218,60.4,55.3,76.2
SIKKIM,EAST,2001,1,NA,3,0,0,0,0,0,0,0,0,4,,,
SIKKIM,NORTH,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
SIKKIM,SOUTH,2001,0,NA,1,0,0,0,0,0,0,0,0,1,,,
SIKKIM,WEST,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
SIKKIM,TOTAL,2001,1,NA,4,0,0,0,0,0,0,0,0,5,68.8,66.8,83.9
TAMIL NADU,ARIYALUR,2001,2,NA,0,0,0,0,0,0,0,0,0,2,,,
TAMIL NADU,CHENGAI,2001,0,NA,1,0,0,0,0,0,0,0,0,1,,,
TAMIL NADU,CHENNAI,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
TAMIL NADU,CHENNAI RLY.,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
TAMIL NADU,COIMBATORE RURAL,2001,0,NA,2,0,0,0,0,0,0,0,0,2,,,
TAMIL NADU,COIMBATORE URBAN,2001,0,NA,2,0,0,0,1,0,0,0,0,3,,,
TAMIL NADU,CUDDALORE,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
TAMIL NADU,DHARMAPURI,2001,0,NA,0,0,0,0,0,0,0,0,3,3,,,
TAMIL NADU,DINDIGUL,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
TAMIL NADU,ERODE,2001,2,NA,0,0,1,0,0,0,0,0,0,3,,,
TAMIL NADU,KANCHIPURAM,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
TAMIL NADU,KANYAKUMARI,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
TAMIL NADU,KARUR,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
TAMIL NADU,MADURAI RURAL,2001,0,NA,3,0,0,0,0,0,0,0,0,3,,,
TAMIL NADU,MADURAI URBAN,2001,2,NA,0,0,0,0,0,0,0,0,0,2,,,
TAMIL NADU,NAGAPATTINAM,2001,1,NA,1,0,0,0,0,0,0,0,0,2,,,
TAMIL NADU,NAMAKKAL,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
TAMIL NADU,NILGIRIS,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
TAMIL NADU,PERAMBALUR,2001,0,NA,1,0,0,0,0,0,0,0,0,1,,,
TAMIL NADU,PUDUKOTTAI,2001,0,NA,2,0,0,0,0,0,0,0,0,2,,,
TAMIL NADU,RAMNATHAPURAM,2001,1,NA,1,0,1,0,0,0,0,0,0,3,,,
TAMIL NADU,SALEM RURAL,2001,8,NA,1,0,0,0,0,0,0,0,0,9,,,
TAMIL NADU,SALEM URBAN,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
TAMIL NADU,SIVAGANGAI,2001,1,NA,2,0,0,0,0,0,0,0,0,3,,,
TAMIL NADU,THANJAVUR,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
TAMIL NADU,THENI,2001,0,NA,0,0,0,1,0,0,0,0,5,6,,,
TAMIL NADU,THIRUNELVELI RURAL,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
TAMIL NADU,THIRUNELVELI URBAN,2001,0,NA,3,0,0,0,0,0,0,0,0,3,,,
TAMIL NADU,THIRUVALLUR,2001,1,NA,0,0,0,0,0,0,0,0,0,1,,,
TAMIL NADU,THIRUVANNAMALAI,2001,1,NA,0,0,4,0,0,0,0,0,0,5,,,
TAMIL NADU,THIRUVARUR,2001,2,NA,1,0,0,0,0,0,0,0,0,3,,,
TAMIL NADU,THOOTHUGUDI,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
TAMIL NADU,TRICHY RLY.,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
TAMIL NADU,TRICHY RURAL,2001,2,NA,0,0,0,0,0,0,0,0,0,2,,,
TAMIL NADU,TRICHY URBAN,2001,1,NA,0,0,1,0,0,0,0,0,0,2,,,
TAMIL NADU,VELLORE,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
TAMIL NADU,VILLUPURAM,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
TAMIL NADU,VIRUDHUNAGAR,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
TAMIL NADU,TOTAL,2001,24,NA,20,0,7,1,1,0,0,0,8,61,73.5,66.2,82.5
TRIPURA,DHALAI,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
TRIPURA,NORTH,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
TRIPURA,SOUTH,2001,0,NA,0,0,0,0,0,0,0,0,0,0,,,
